,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
3318,break,koittaa,I walked,minä,olen koittanut,en ole koittanut
3319,break,koittaa,You walked,sinä,olet koittanut,et ole koittanut
3320,break,koittaa,he/she walked,hän,on koittanut,ei ole koittanut
3321,break,koittaa,we walked,me,olemme koittaneet,emme ole koittaneet
3322,break,koittaa,you(plural/respectful) walked,te,olette koittaneet,ette ole koittaneet
3323,break,koittaa,they walked,he,ovat koittaneet,eivät ole koittaneet
3324,break,koittaa,(passive) walked,passiivi,on koitettu,ei ole koitettu
3325,break,koittaa,I was walking,minä,koitin,en koittanut
3326,break,koittaa,You were walking,sinä,koitit,et koittanut
3327,break,koittaa,he/she was walking,hän,koitti,ei koittanut
3328,break,koittaa,we were walking,me,koitimme,emme koittaneet
3329,break,koittaa,you(plural/respectful) were walking,te,koititte,ette koittaneet
3330,break,koittaa,they were walking,he,koittivat,eivät koittaneet
3331,break,koittaa,(passive) were walking,passiivi,koitettiin,ei koitettu
3332,break,koittaa,I had walked,minä,olin koittanut,en ollut koittanut
3333,break,koittaa,You had walked,sinä,olit koittanut,et ollut koittanut
3334,break,koittaa,He/she had walked,hän,oli koittanut,ei ollut koittanut
3335,break,koittaa,We had walked,me,olimme koittaneet,emme olleet koittaneet
3336,break,koittaa,You(plural/repectful) had walked,te,olitte koittaneet,ette olleet koittaneet
3337,break,koittaa,They had walked,he,olivat koittaneet,eivät olleet koittaneet
3338,break,koittaa,(passive) had walked,passiivi,oli koitettu,ei ollut koitettu
3339,undo somebody,koitua,I am walking,minä,koidun,en koidu
3340,undo somebody,koitua,you are walking,sinä,koidut,et koidu
3341,undo somebody,koitua,he/she is walking,hän,koituu,ei koidu
3342,undo somebody,koitua,we are walking,me,koidumme,emme koidu
3343,undo somebody,koitua,you(plural/respectful) are walking,te,koidutte,ette koidu
3344,undo somebody,koitua,they are walking,he,koituvat,eivät koidu
3345,undo somebody,koitua,(passive) walking,passiivi,koidutaan,ei koiduta
3346,undo somebody,koitua,I walked,minä,olen koitunut,en ole koitunut
3347,undo somebody,koitua,You walked,sinä,olet koitunut,et ole koitunut
3348,undo somebody,koitua,he/she walked,hän,on koitunut,ei ole koitunut
3349,undo somebody,koitua,we walked,me,olemme koituneet,emme ole koituneet
3350,undo somebody,koitua,you(plural/respectful) walked,te,olette koituneet,ette ole koituneet
3351,undo somebody,koitua,they walked,he,ovat koituneet,eivät ole koituneet
3352,undo somebody,koitua,(passive) walked,passiivi,on koiduttu,ei ole koiduttu
3353,undo somebody,koitua,I was walking,minä,koiduin,en koitunut
3354,undo somebody,koitua,You were walking,sinä,koiduit,et koitunut
3355,undo somebody,koitua,he/she was walking,hän,koitui,ei koitunut
3356,undo somebody,koitua,we were walking,me,koiduimme,emme koituneet
3357,undo somebody,koitua,you(plural/respectful) were walking,te,koiduitte,ette koituneet
3358,undo somebody,koitua,they were walking,he,koituivat,eivät koituneet
3359,undo somebody,koitua,(passive) were walking,passiivi,koiduttiin,ei koiduttu
3360,undo somebody,koitua,I had walked,minä,olin koitunut,en ollut koitunut
3361,undo somebody,koitua,You had walked,sinä,olit koitunut,et ollut koitunut
3362,undo somebody,koitua,He/she had walked,hän,oli koitunut,ei ollut koitunut
3363,undo somebody,koitua,We had walked,me,olimme koituneet,emme olleet koituneet
3364,undo somebody,koitua,You(plural/repectful) had walked,te,olitte koituneet,ette olleet koituneet
3365,undo somebody,koitua,They had walked,he,olivat koituneet,eivät olleet koituneet
3366,undo somebody,koitua,(passive) had walked,passiivi,oli koiduttu,ei ollut koiduttu
3367,english,kojeistaa,,,,
3368,cook,kokata,I am walking,minä,kokkaan,en kokkaa
3369,cook,kokata,you are walking,sinä,kokkaat,et kokkaa
3370,cook,kokata,he/she is walking,hän,kokkaa,ei kokkaa
3371,cook,kokata,we are walking,me,kokkaamme,emme kokkaa
3372,cook,kokata,you(plural/respectful) are walking,te,kokkaatte,ette kokkaa
3373,cook,kokata,they are walking,he,kokkaavat,eivät kokkaa
3374,cook,kokata,(passive) walking,passiivi,kokataan,ei kokata
3375,cook,kokata,I walked,minä,olen kokannut,en ole kokannut
3376,cook,kokata,You walked,sinä,olet kokannut,et ole kokannut
3377,cook,kokata,he/she walked,hän,on kokannut,ei ole kokannut
3378,cook,kokata,we walked,me,olemme kokanneet,emme ole kokanneet
3379,cook,kokata,you(plural/respectful) walked,te,olette kokanneet,ette ole kokanneet
3380,cook,kokata,they walked,he,ovat kokanneet,eivät ole kokanneet
3381,cook,kokata,(passive) walked,passiivi,on kokattu,ei ole kokattu
3382,cook,kokata,I was walking,minä,kokkasin,en kokannut
3383,cook,kokata,You were walking,sinä,kokkasit,et kokannut
3384,cook,kokata,he/she was walking,hän,kokkasi,ei kokannut
3385,cook,kokata,we were walking,me,kokkasimme,emme kokanneet
3386,cook,kokata,you(plural/respectful) were walking,te,kokkasitte,ette kokanneet
3387,cook,kokata,they were walking,he,kokkasivat,eivät kokanneet
3388,cook,kokata,(passive) were walking,passiivi,kokattiin,ei kokattu
3389,cook,kokata,I had walked,minä,olin kokannut,en ollut kokannut
3390,cook,kokata,You had walked,sinä,olit kokannut,et ollut kokannut
3391,cook,kokata,He/she had walked,hän,oli kokannut,ei ollut kokannut
3392,cook,kokata,We had walked,me,olimme kokanneet,emme olleet kokanneet
3393,cook,kokata,You(plural/repectful) had walked,te,olitte kokanneet,ette olleet kokanneet
3394,cook,kokata,They had walked,he,olivat kokanneet,eivät olleet kokanneet
3395,cook,kokata,(passive) had walked,passiivi,oli kokattu,ei ollut kokattu
3396,experience,kokea,I am walking,minä,koen,en koe
3397,experience,kokea,you are walking,sinä,koet,et koe
3398,experience,kokea,he/she is walking,hän,kokee,ei koe
3399,experience,kokea,we are walking,me,koemme,emme koe
3400,experience,kokea,you(plural/respectful) are walking,te,koette,ette koe
3401,experience,kokea,they are walking,he,kokevat,eivät koe
3402,experience,kokea,(passive) walking,passiivi,koetaan,ei koeta
3403,experience,kokea,I walked,minä,olen kokenut,en ole kokenut
3404,experience,kokea,You walked,sinä,olet kokenut,et ole kokenut
3405,experience,kokea,he/she walked,hän,on kokenut,ei ole kokenut
3406,experience,kokea,we walked,me,olemme kokeneet,emme ole kokeneet
3407,experience,kokea,you(plural/respectful) walked,te,olette kokeneet,ette ole kokeneet
3408,experience,kokea,they walked,he,ovat kokeneet,eivät ole kokeneet
3409,experience,kokea,(passive) walked,passiivi,on koettu,ei ole koettu
3410,experience,kokea,I was walking,minä,koin,en kokenut
3411,experience,kokea,You were walking,sinä,koit,et kokenut
3412,experience,kokea,he/she was walking,hän,koki,ei kokenut
3413,experience,kokea,we were walking,me,koimme,emme kokeneet
3414,experience,kokea,you(plural/respectful) were walking,te,koitte,ette kokeneet
3415,experience,kokea,they were walking,he,kokivat,eivät kokeneet
3416,experience,kokea,(passive) were walking,passiivi,koettiin,ei koettu
3417,experience,kokea,I had walked,minä,olin kokenut,en ollut kokenut
3418,experience,kokea,You had walked,sinä,olit kokenut,et ollut kokenut
3419,experience,kokea,He/she had walked,hän,oli kokenut,ei ollut kokenut
3420,experience,kokea,We had walked,me,olimme kokeneet,emme olleet kokeneet
3421,experience,kokea,You(plural/repectful) had walked,te,olitte kokeneet,ette olleet kokeneet
3422,experience,kokea,They had walked,he,olivat kokeneet,eivät olleet kokeneet
3423,experience,kokea,(passive) had walked,passiivi,oli koettu,ei ollut koettu
3424,try,kokeilla,I am walking,minä,kokeilen,en kokeile
3425,try,kokeilla,you are walking,sinä,kokeilet,et kokeile
3426,try,kokeilla,he/she is walking,hän,kokeilee,ei kokeile
3427,try,kokeilla,we are walking,me,kokeilemme,emme kokeile
3428,try,kokeilla,you(plural/respectful) are walking,te,kokeilette,ette kokeile
3429,try,kokeilla,they are walking,he,kokeilevat,eivät kokeile
3430,try,kokeilla,(passive) walking,passiivi,kokeillaan,ei kokeilla
3431,try,kokeilla,I walked,minä,olen kokeillut,en ole kokeillut
3432,try,kokeilla,You walked,sinä,olet kokeillut,et ole kokeillut
3433,try,kokeilla,he/she walked,hän,on kokeillut,ei ole kokeillut
3434,try,kokeilla,we walked,me,olemme kokeilleet,emme ole kokeilleet
3435,try,kokeilla,you(plural/respectful) walked,te,olette kokeilleet,ette ole kokeilleet
3436,try,kokeilla,they walked,he,ovat kokeilleet,eivät ole kokeilleet
3437,try,kokeilla,(passive) walked,passiivi,on kokeiltu,ei ole kokeiltu
3438,try,kokeilla,I was walking,minä,kokeilin,en kokeillut
3439,try,kokeilla,You were walking,sinä,kokeilit,et kokeillut
3440,try,kokeilla,he/she was walking,hän,kokeili,ei kokeillut
3441,try,kokeilla,we were walking,me,kokeilimme,emme kokeilleet
3442,try,kokeilla,you(plural/respectful) were walking,te,kokeilitte,ette kokeilleet
3443,try,kokeilla,they were walking,he,kokeilivat,eivät kokeilleet
3444,try,kokeilla,(passive) were walking,passiivi,kokeiltiin,ei kokeiltu
3445,try,kokeilla,I had walked,minä,olin kokeillut,en ollut kokeillut
3446,try,kokeilla,You had walked,sinä,olit kokeillut,et ollut kokeillut
3447,try,kokeilla,He/she had walked,hän,oli kokeillut,ei ollut kokeillut
3448,try,kokeilla,We had walked,me,olimme kokeilleet,emme olleet kokeilleet
3449,try,kokeilla,You(plural/repectful) had walked,te,olitte kokeilleet,ette olleet kokeilleet
3450,try,kokeilla,They had walked,he,olivat kokeilleet,eivät olleet kokeilleet
3451,try,kokeilla,(passive) had walked,passiivi,oli kokeiltu,ei ollut kokeiltu
3452,coquet,koketeerata,I am walking,minä,koketeeraan,en koketeeraa
3453,coquet,koketeerata,you are walking,sinä,koketeeraat,et koketeeraa
3454,coquet,koketeerata,he/she is walking,hän,koketeeraa,ei koketeeraa
3455,coquet,koketeerata,we are walking,me,koketeeraamme,emme koketeeraa
3456,coquet,koketeerata,you(plural/respectful) are walking,te,koketeeraatte,ette koketeeraa
3457,coquet,koketeerata,they are walking,he,koketeeraavat,eivät koketeeraa
3458,coquet,koketeerata,(passive) walking,passiivi,koketeerataan,ei koketeerata
3459,coquet,koketeerata,I walked,minä,olen koketeerannut,en ole koketeerannut
3460,coquet,koketeerata,You walked,sinä,olet koketeerannut,et ole koketeerannut
3461,coquet,koketeerata,he/she walked,hän,on koketeerannut,ei ole koketeerannut
3462,coquet,koketeerata,we walked,me,olemme koketeeranneet,emme ole koketeeranneet
3463,coquet,koketeerata,you(plural/respectful) walked,te,olette koketeeranneet,ette ole koketeeranneet
3464,coquet,koketeerata,they walked,he,ovat koketeeranneet,eivät ole koketeeranneet
3465,coquet,koketeerata,(passive) walked,passiivi,on koketeerattu,ei ole koketeerattu
3466,coquet,koketeerata,I was walking,minä,koketeerasin,en koketeerannut
3467,coquet,koketeerata,You were walking,sinä,koketeerasit,et koketeerannut
3468,coquet,koketeerata,he/she was walking,hän,koketeerasi,ei koketeerannut
3469,coquet,koketeerata,we were walking,me,koketeerasimme,emme koketeeranneet
3470,coquet,koketeerata,you(plural/respectful) were walking,te,koketeerasitte,ette koketeeranneet
3471,coquet,koketeerata,they were walking,he,koketeerasivat,eivät koketeeranneet
3472,coquet,koketeerata,(passive) were walking,passiivi,koketeerattiin,ei koketeerattu
3473,coquet,koketeerata,I had walked,minä,olin koketeerannut,en ollut koketeerannut
3474,coquet,koketeerata,You had walked,sinä,olit koketeerannut,et ollut koketeerannut
3475,coquet,koketeerata,He/she had walked,hän,oli koketeerannut,ei ollut koketeerannut
3476,coquet,koketeerata,We had walked,me,olimme koketeeranneet,emme olleet koketeeranneet
3477,coquet,koketeerata,You(plural/repectful) had walked,te,olitte koketeeranneet,ette olleet koketeeranneet
3478,coquet,koketeerata,They had walked,he,olivat koketeeranneet,eivät olleet koketeeranneet
3479,coquet,koketeerata,(passive) had walked,passiivi,oli koketeerattu,ei ollut koketeerattu
3480,clot,kokkaroitua,I am walking,minä,kokkaroidun,en kokkaroidu
3481,clot,kokkaroitua,you are walking,sinä,kokkaroidut,et kokkaroidu
3482,clot,kokkaroitua,he/she is walking,hän,kokkaroituu,ei kokkaroidu
3483,clot,kokkaroitua,we are walking,me,kokkaroidumme,emme kokkaroidu
3484,clot,kokkaroitua,you(plural/respectful) are walking,te,kokkaroidutte,ette kokkaroidu
3485,clot,kokkaroitua,they are walking,he,kokkaroituvat,eivät kokkaroidu
3486,clot,kokkaroitua,(passive) walking,passiivi,kokkaroidutaan,ei kokkaroiduta
3487,clot,kokkaroitua,I walked,minä,olen kokkaroitunut,en ole kokkaroitunut
3488,clot,kokkaroitua,You walked,sinä,olet kokkaroitunut,et ole kokkaroitunut
3489,clot,kokkaroitua,he/she walked,hän,on kokkaroitunut,ei ole kokkaroitunut
3490,clot,kokkaroitua,we walked,me,olemme kokkaroituneet,emme ole kokkaroituneet
3491,clot,kokkaroitua,you(plural/respectful) walked,te,olette kokkaroituneet,ette ole kokkaroituneet
3492,clot,kokkaroitua,they walked,he,ovat kokkaroituneet,eivät ole kokkaroituneet
3493,clot,kokkaroitua,(passive) walked,passiivi,on kokkaroiduttu,ei ole kokkaroiduttu
3494,clot,kokkaroitua,I was walking,minä,kokkaroiduin,en kokkaroitunut
3495,clot,kokkaroitua,You were walking,sinä,kokkaroiduit,et kokkaroitunut
3496,clot,kokkaroitua,he/she was walking,hän,kokkaroitui,ei kokkaroitunut
3497,clot,kokkaroitua,we were walking,me,kokkaroiduimme,emme kokkaroituneet
3498,clot,kokkaroitua,you(plural/respectful) were walking,te,kokkaroiduitte,ette kokkaroituneet
3499,clot,kokkaroitua,they were walking,he,kokkaroituivat,eivät kokkaroituneet
3500,clot,kokkaroitua,(passive) were walking,passiivi,kokkaroiduttiin,ei kokkaroiduttu
3501,clot,kokkaroitua,I had walked,minä,olin kokkaroitunut,en ollut kokkaroitunut
3502,clot,kokkaroitua,You had walked,sinä,olit kokkaroitunut,et ollut kokkaroitunut
3503,clot,kokkaroitua,He/she had walked,hän,oli kokkaroitunut,ei ollut kokkaroitunut
3504,clot,kokkaroitua,We had walked,me,olimme kokkaroituneet,emme olleet kokkaroituneet
3505,clot,kokkaroitua,You(plural/repectful) had walked,te,olitte kokkaroituneet,ette olleet kokkaroituneet
3506,clot,kokkaroitua,They had walked,he,olivat kokkaroituneet,eivät olleet kokkaroituneet
3507,clot,kokkaroitua,(passive) had walked,passiivi,oli kokkaroiduttu,ei ollut kokkaroiduttu
3508,do,kokoilla,,,,
3509,gather,kokoontua,I am walking,minä,kokoonnun,en kokoonnu
3510,gather,kokoontua,you are walking,sinä,kokoonnut,et kokoonnu
3511,gather,kokoontua,he/she is walking,hän,kokoontuu,ei kokoonnu
3512,gather,kokoontua,we are walking,me,kokoonnumme,emme kokoonnu
3513,gather,kokoontua,you(plural/respectful) are walking,te,kokoonnutte,ette kokoonnu
3514,gather,kokoontua,they are walking,he,kokoontuvat,eivät kokoonnu
3515,gather,kokoontua,(passive) walking,passiivi,kokoonnutaan,ei kokoonnuta
3516,gather,kokoontua,I walked,minä,olen kokoontunut,en ole kokoontunut
3517,gather,kokoontua,You walked,sinä,olet kokoontunut,et ole kokoontunut
3518,gather,kokoontua,he/she walked,hän,on kokoontunut,ei ole kokoontunut
3519,gather,kokoontua,we walked,me,olemme kokoontuneet,emme ole kokoontuneet
3520,gather,kokoontua,you(plural/respectful) walked,te,olette kokoontuneet,ette ole kokoontuneet
3521,gather,kokoontua,they walked,he,ovat kokoontuneet,eivät ole kokoontuneet
3522,gather,kokoontua,(passive) walked,passiivi,on kokoonnuttu,ei ole kokoonnuttu
3523,gather,kokoontua,I was walking,minä,kokoonnuin,en kokoontunut
3524,gather,kokoontua,You were walking,sinä,kokoonnuit,et kokoontunut
3525,gather,kokoontua,he/she was walking,hän,kokoontui,ei kokoontunut
3526,gather,kokoontua,we were walking,me,kokoonnuimme,emme kokoontuneet
3527,gather,kokoontua,you(plural/respectful) were walking,te,kokoonnuitte,ette kokoontuneet
3528,gather,kokoontua,they were walking,he,kokoontuivat,eivät kokoontuneet
3529,gather,kokoontua,(passive) were walking,passiivi,kokoonnuttiin,ei kokoonnuttu
3530,gather,kokoontua,I had walked,minä,olin kokoontunut,en ollut kokoontunut
3531,gather,kokoontua,You had walked,sinä,olit kokoontunut,et ollut kokoontunut
3532,gather,kokoontua,He/she had walked,hän,oli kokoontunut,ei ollut kokoontunut
3533,gather,kokoontua,We had walked,me,olimme kokoontuneet,emme olleet kokoontuneet
3534,gather,kokoontua,You(plural/repectful) had walked,te,olitte kokoontuneet,ette olleet kokoontuneet
3535,gather,kokoontua,They had walked,he,olivat kokoontuneet,eivät olleet kokoontuneet
3536,gather,kokoontua,(passive) had walked,passiivi,oli kokoonnuttu,ei ollut kokoonnuttu
3537,hold a meeting,kokoustaa,I am walking,minä,kokoustan,en kokousta
3538,hold a meeting,kokoustaa,you are walking,sinä,kokoustat,et kokousta
3539,hold a meeting,kokoustaa,he/she is walking,hän,kokoustaa,ei kokousta
3540,hold a meeting,kokoustaa,we are walking,me,kokoustamme,emme kokousta
3541,hold a meeting,kokoustaa,you(plural/respectful) are walking,te,kokoustatte,ette kokousta
3542,hold a meeting,kokoustaa,they are walking,he,kokoustavat,eivät kokousta
3543,hold a meeting,kokoustaa,(passive) walking,passiivi,kokoustetaan,ei kokousteta
3544,hold a meeting,kokoustaa,I walked,minä,olen kokoustanut,en ole kokoustanut
3545,hold a meeting,kokoustaa,You walked,sinä,olet kokoustanut,et ole kokoustanut
3546,hold a meeting,kokoustaa,he/she walked,hän,on kokoustanut,ei ole kokoustanut
3547,hold a meeting,kokoustaa,we walked,me,olemme kokoustaneet,emme ole kokoustaneet
3548,hold a meeting,kokoustaa,you(plural/respectful) walked,te,olette kokoustaneet,ette ole kokoustaneet
3549,hold a meeting,kokoustaa,they walked,he,ovat kokoustaneet,eivät ole kokoustaneet
3550,hold a meeting,kokoustaa,(passive) walked,passiivi,on kokoustettu,ei ole kokoustettu
3551,hold a meeting,kokoustaa,I was walking,minä,kokoustin,en kokoustanut
3552,hold a meeting,kokoustaa,You were walking,sinä,kokoustit,et kokoustanut
