,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
1417,english,sumeta,He/she had walked,hän,oli sumennut,ei ollut sumennut
1418,english,sumeta,We had walked,me,olimme sumenneet,emme olleet sumenneet
1419,english,sumeta,You(plural/repectful) had walked,te,olitte sumenneet,ette olleet sumenneet
1420,english,sumeta,They had walked,he,olivat sumenneet,eivät olleet sumenneet
1421,english,sumeta,(passive) had walked,passiivi,oli sumettu,ei ollut sumettu
1422,add,summata,I am walking,minä,summaan,en summaa
1423,add,summata,you are walking,sinä,summaat,et summaa
1424,add,summata,he/she is walking,hän,summaa,ei summaa
1425,add,summata,we are walking,me,summaamme,emme summaa
1426,add,summata,you(plural/respectful) are walking,te,summaatte,ette summaa
1427,add,summata,they are walking,he,summaavat,eivät summaa
1428,add,summata,(passive) walking,passiivi,summataan,ei summata
1429,add,summata,I walked,minä,olen summannut,en ole summannut
1430,add,summata,You walked,sinä,olet summannut,et ole summannut
1431,add,summata,he/she walked,hän,on summannut,ei ole summannut
1432,add,summata,we walked,me,olemme summanneet,emme ole summanneet
1433,add,summata,you(plural/respectful) walked,te,olette summanneet,ette ole summanneet
1434,add,summata,they walked,he,ovat summanneet,eivät ole summanneet
1435,add,summata,(passive) walked,passiivi,on summattu,ei ole summattu
1436,add,summata,I was walking,minä,summasin,en summannut
1437,add,summata,You were walking,sinä,summasit,et summannut
1438,add,summata,he/she was walking,hän,summasi,ei summannut
1439,add,summata,we were walking,me,summasimme,emme summanneet
1440,add,summata,you(plural/respectful) were walking,te,summasitte,ette summanneet
1441,add,summata,they were walking,he,summasivat,eivät summanneet
1442,add,summata,(passive) were walking,passiivi,summattiin,ei summattu
1443,add,summata,I had walked,minä,olin summannut,en ollut summannut
1444,add,summata,You had walked,sinä,olit summannut,et ollut summannut
1445,add,summata,He/she had walked,hän,oli summannut,ei ollut summannut
1446,add,summata,We had walked,me,olimme summanneet,emme olleet summanneet
1447,add,summata,You(plural/repectful) had walked,te,olitte summanneet,ette olleet summanneet
1448,add,summata,They had walked,he,olivat summanneet,eivät olleet summanneet
1449,add,summata,(passive) had walked,passiivi,oli summattu,ei ollut summattu
1450,sum up,summautua,I am walking,minä,summaudun,en summaudu
1451,sum up,summautua,you are walking,sinä,summaudut,et summaudu
1452,sum up,summautua,he/she is walking,hän,summautuu,ei summaudu
1453,sum up,summautua,we are walking,me,summaudumme,emme summaudu
1454,sum up,summautua,you(plural/respectful) are walking,te,summaudutte,ette summaudu
1455,sum up,summautua,they are walking,he,summautuvat,eivät summaudu
1456,sum up,summautua,(passive) walking,passiivi,summaudutaan,ei summauduta
1457,sum up,summautua,I walked,minä,olen summautunut,en ole summautunut
1458,sum up,summautua,You walked,sinä,olet summautunut,et ole summautunut
1459,sum up,summautua,he/she walked,hän,on summautunut,ei ole summautunut
1460,sum up,summautua,we walked,me,olemme summautuneet,emme ole summautuneet
1461,sum up,summautua,you(plural/respectful) walked,te,olette summautuneet,ette ole summautuneet
1462,sum up,summautua,they walked,he,ovat summautuneet,eivät ole summautuneet
1463,sum up,summautua,(passive) walked,passiivi,on summauduttu,ei ole summauduttu
1464,sum up,summautua,I was walking,minä,summauduin,en summautunut
1465,sum up,summautua,You were walking,sinä,summauduit,et summautunut
1466,sum up,summautua,he/she was walking,hän,summautui,ei summautunut
1467,sum up,summautua,we were walking,me,summauduimme,emme summautuneet
1468,sum up,summautua,you(plural/respectful) were walking,te,summauduitte,ette summautuneet
1469,sum up,summautua,they were walking,he,summautuivat,eivät summautuneet
1470,sum up,summautua,(passive) were walking,passiivi,summauduttiin,ei summauduttu
1471,sum up,summautua,I had walked,minä,olin summautunut,en ollut summautunut
1472,sum up,summautua,You had walked,sinä,olit summautunut,et ollut summautunut
1473,sum up,summautua,He/she had walked,hän,oli summautunut,ei ollut summautunut
1474,sum up,summautua,We had walked,me,olimme summautuneet,emme olleet summautuneet
1475,sum up,summautua,You(plural/repectful) had walked,te,olitte summautuneet,ette olleet summautuneet
1476,sum up,summautua,They had walked,he,olivat summautuneet,eivät olleet summautuneet
1477,sum up,summautua,(passive) had walked,passiivi,oli summauduttu,ei ollut summauduttu
1478,arrange,sumplia,I am walking,minä,sumplin,en sumpli
1479,arrange,sumplia,you are walking,sinä,sumplit,et sumpli
1480,arrange,sumplia,he/she is walking,hän,sumplii,ei sumpli
1481,arrange,sumplia,we are walking,me,sumplimme,emme sumpli
1482,arrange,sumplia,you(plural/respectful) are walking,te,sumplitte,ette sumpli
1483,arrange,sumplia,they are walking,he,sumplivat,eivät sumpli
1484,arrange,sumplia,(passive) walking,passiivi,sumplitaan,ei sumplita
1485,arrange,sumplia,I walked,minä,olen sumplinut,en ole sumplinut
1486,arrange,sumplia,You walked,sinä,olet sumplinut,et ole sumplinut
1487,arrange,sumplia,he/she walked,hän,on sumplinut,ei ole sumplinut
1488,arrange,sumplia,we walked,me,olemme sumplineet,emme ole sumplineet
1489,arrange,sumplia,you(plural/respectful) walked,te,olette sumplineet,ette ole sumplineet
1490,arrange,sumplia,they walked,he,ovat sumplineet,eivät ole sumplineet
1491,arrange,sumplia,(passive) walked,passiivi,on sumplittu,ei ole sumplittu
1492,arrange,sumplia,I was walking,minä,sumplin,en sumplinut
1493,arrange,sumplia,You were walking,sinä,sumplit,et sumplinut
1494,arrange,sumplia,he/she was walking,hän,sumpli,ei sumplinut
1495,arrange,sumplia,we were walking,me,sumplimme,emme sumplineet
1496,arrange,sumplia,you(plural/respectful) were walking,te,sumplitte,ette sumplineet
1497,arrange,sumplia,they were walking,he,sumplivat,eivät sumplineet
1498,arrange,sumplia,(passive) were walking,passiivi,sumplittiin,ei sumplittu
1499,arrange,sumplia,I had walked,minä,olin sumplinut,en ollut sumplinut
1500,arrange,sumplia,You had walked,sinä,olit sumplinut,et ollut sumplinut
1501,arrange,sumplia,He/she had walked,hän,oli sumplinut,ei ollut sumplinut
1502,arrange,sumplia,We had walked,me,olimme sumplineet,emme olleet sumplineet
1503,arrange,sumplia,You(plural/repectful) had walked,te,olitte sumplineet,ette olleet sumplineet
1504,arrange,sumplia,They had walked,he,olivat sumplineet,eivät olleet sumplineet
1505,arrange,sumplia,(passive) had walked,passiivi,oli sumplittu,ei ollut sumplittu
1506,fume,sumuta,,,,
1507,mist,sumuttaa,I am walking,minä,sumutan,en sumuta
1508,mist,sumuttaa,you are walking,sinä,sumutat,et sumuta
1509,mist,sumuttaa,he/she is walking,hän,sumuttaa,ei sumuta
1510,mist,sumuttaa,we are walking,me,sumutamme,emme sumuta
1511,mist,sumuttaa,you(plural/respectful) are walking,te,sumutatte,ette sumuta
1512,mist,sumuttaa,they are walking,he,sumuttavat,eivät sumuta
1513,mist,sumuttaa,(passive) walking,passiivi,sumutetaan,ei sumuteta
1514,mist,sumuttaa,I walked,minä,olen sumuttanut,en ole sumuttanut
1515,mist,sumuttaa,You walked,sinä,olet sumuttanut,et ole sumuttanut
1516,mist,sumuttaa,he/she walked,hän,on sumuttanut,ei ole sumuttanut
1517,mist,sumuttaa,we walked,me,olemme sumuttaneet,emme ole sumuttaneet
1518,mist,sumuttaa,you(plural/respectful) walked,te,olette sumuttaneet,ette ole sumuttaneet
1519,mist,sumuttaa,they walked,he,ovat sumuttaneet,eivät ole sumuttaneet
1520,mist,sumuttaa,(passive) walked,passiivi,on sumutettu,ei ole sumutettu
1521,mist,sumuttaa,I was walking,minä,sumutin,en sumuttanut
1522,mist,sumuttaa,You were walking,sinä,sumutit,et sumuttanut
1523,mist,sumuttaa,he/she was walking,hän,sumutti,ei sumuttanut
1524,mist,sumuttaa,we were walking,me,sumutimme,emme sumuttaneet
1525,mist,sumuttaa,you(plural/respectful) were walking,te,sumutitte,ette sumuttaneet
1526,mist,sumuttaa,they were walking,he,sumuttivat,eivät sumuttaneet
1527,mist,sumuttaa,(passive) were walking,passiivi,sumutettiin,ei sumutettu
1528,mist,sumuttaa,I had walked,minä,olin sumuttanut,en ollut sumuttanut
1529,mist,sumuttaa,You had walked,sinä,olit sumuttanut,et ollut sumuttanut
1530,mist,sumuttaa,He/she had walked,hän,oli sumuttanut,ei ollut sumuttanut
1531,mist,sumuttaa,We had walked,me,olimme sumuttaneet,emme olleet sumuttaneet
1532,mist,sumuttaa,You(plural/repectful) had walked,te,olitte sumuttaneet,ette olleet sumuttaneet
1533,mist,sumuttaa,They had walked,he,olivat sumuttaneet,eivät olleet sumuttaneet
1534,mist,sumuttaa,(passive) had walked,passiivi,oli sumutettu,ei ollut sumutettu
1535,become foglike,sumuttua,,,,
1536,become foggy,sumuuntua,,,,
1537,give,suoda,I am walking,minä,suon,en suo
1538,give,suoda,you are walking,sinä,suot,et suo
1539,give,suoda,he/she is walking,hän,suo,ei suo
1540,give,suoda,we are walking,me,suomme,emme suo
1541,give,suoda,you(plural/respectful) are walking,te,suotte,ette suo
1542,give,suoda,they are walking,he,suovat,eivät suo
1543,give,suoda,(passive) walking,passiivi,suodaan,ei suoda
1544,give,suoda,I walked,minä,olen suonut,en ole suonut
1545,give,suoda,You walked,sinä,olet suonut,et ole suonut
1546,give,suoda,he/she walked,hän,on suonut,ei ole suonut
1547,give,suoda,we walked,me,olemme suoneet,emme ole suoneet
1548,give,suoda,you(plural/respectful) walked,te,olette suoneet,ette ole suoneet
1549,give,suoda,they walked,he,ovat suoneet,eivät ole suoneet
1550,give,suoda,(passive) walked,passiivi,on suotu,ei ole suotu
1551,give,suoda,I was walking,minä,soin,en suonut
1552,give,suoda,You were walking,sinä,soit,et suonut
1553,give,suoda,he/she was walking,hän,soi,ei suonut
1554,give,suoda,we were walking,me,soimme,emme suoneet
1555,give,suoda,you(plural/respectful) were walking,te,soitte,ette suoneet
1556,give,suoda,they were walking,he,soivat,eivät suoneet
1557,give,suoda,(passive) were walking,passiivi,suotiin,ei suotu
1558,give,suoda,I had walked,minä,olin suonut,en ollut suonut
1559,give,suoda,You had walked,sinä,olit suonut,et ollut suonut
1560,give,suoda,He/she had walked,hän,oli suonut,ei ollut suonut
1561,give,suoda,We had walked,me,olimme suoneet,emme olleet suoneet
1562,give,suoda,You(plural/repectful) had walked,te,olitte suoneet,ette olleet suoneet
1563,give,suoda,They had walked,he,olivat suoneet,eivät olleet suoneet
1564,give,suoda,(passive) had walked,passiivi,oli suotu,ei ollut suotu
1565,filter,suodattaa,I am walking,minä,suodatan,en suodata
1566,filter,suodattaa,you are walking,sinä,suodatat,et suodata
1567,filter,suodattaa,he/she is walking,hän,suodattaa,ei suodata
1568,filter,suodattaa,we are walking,me,suodatamme,emme suodata
1569,filter,suodattaa,you(plural/respectful) are walking,te,suodatatte,ette suodata
1570,filter,suodattaa,they are walking,he,suodattavat,eivät suodata
1571,filter,suodattaa,(passive) walking,passiivi,suodatetaan,ei suodateta
1572,filter,suodattaa,I walked,minä,olen suodattanut,en ole suodattanut
1573,filter,suodattaa,You walked,sinä,olet suodattanut,et ole suodattanut
1574,filter,suodattaa,he/she walked,hän,on suodattanut,ei ole suodattanut
1575,filter,suodattaa,we walked,me,olemme suodattaneet,emme ole suodattaneet
1576,filter,suodattaa,you(plural/respectful) walked,te,olette suodattaneet,ette ole suodattaneet
1577,filter,suodattaa,they walked,he,ovat suodattaneet,eivät ole suodattaneet
1578,filter,suodattaa,(passive) walked,passiivi,on suodatettu,ei ole suodatettu
1579,filter,suodattaa,I was walking,minä,suodatin,en suodattanut
1580,filter,suodattaa,You were walking,sinä,suodatit,et suodattanut
1581,filter,suodattaa,he/she was walking,hän,suodatti,ei suodattanut
1582,filter,suodattaa,we were walking,me,suodatimme,emme suodattaneet
1583,filter,suodattaa,you(plural/respectful) were walking,te,suodatitte,ette suodattaneet
1584,filter,suodattaa,they were walking,he,suodattivat,eivät suodattaneet
1585,filter,suodattaa,(passive) were walking,passiivi,suodatettiin,ei suodatettu
1586,filter,suodattaa,I had walked,minä,olin suodattanut,en ollut suodattanut
1587,filter,suodattaa,You had walked,sinä,olit suodattanut,et ollut suodattanut
1588,filter,suodattaa,He/she had walked,hän,oli suodattanut,ei ollut suodattanut
1589,filter,suodattaa,We had walked,me,olimme suodattaneet,emme olleet suodattaneet
1590,filter,suodattaa,You(plural/repectful) had walked,te,olitte suodattaneet,ette olleet suodattaneet
1591,filter,suodattaa,They had walked,he,olivat suodattaneet,eivät olleet suodattaneet
1592,filter,suodattaa,(passive) had walked,passiivi,oli suodatettu,ei ollut suodatettu
1593,filter,suodattua,,,,
1594,protect,suojata,I am walking,minä,suojaan,en suojaa
1595,protect,suojata,you are walking,sinä,suojaat,et suojaa
1596,protect,suojata,he/she is walking,hän,suojaa,ei suojaa
1597,protect,suojata,we are walking,me,suojaamme,emme suojaa
1598,protect,suojata,you(plural/respectful) are walking,te,suojaatte,ette suojaa
1599,protect,suojata,they are walking,he,suojaavat,eivät suojaa
1600,protect,suojata,(passive) walking,passiivi,suojataan,ei suojata
1601,protect,suojata,I walked,minä,olen suojannut,en ole suojannut
1602,protect,suojata,You walked,sinä,olet suojannut,et ole suojannut
1603,protect,suojata,he/she walked,hän,on suojannut,ei ole suojannut
1604,protect,suojata,we walked,me,olemme suojanneet,emme ole suojanneet
1605,protect,suojata,you(plural/respectful) walked,te,olette suojanneet,ette ole suojanneet
1606,protect,suojata,they walked,he,ovat suojanneet,eivät ole suojanneet
1607,protect,suojata,(passive) walked,passiivi,on suojattu,ei ole suojattu
