,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
1139,cause,aiheuttaa,he/she is walking,hän,aiheuttaa,ei aiheuta
1140,cause,aiheuttaa,we are walking,me,aiheutamme,emme aiheuta
1141,cause,aiheuttaa,you(plural/respectful) are walking,te,aiheutatte,ette aiheuta
1142,cause,aiheuttaa,they are walking,he,aiheuttavat,eivät aiheuta
1143,cause,aiheuttaa,(passive) walking,passiivi,aiheutetaan,ei aiheuteta
1144,cause,aiheuttaa,I walked,minä,olen aiheuttanut,en ole aiheuttanut
1145,cause,aiheuttaa,You walked,sinä,olet aiheuttanut,et ole aiheuttanut
1146,cause,aiheuttaa,he/she walked,hän,on aiheuttanut,ei ole aiheuttanut
1147,cause,aiheuttaa,we walked,me,olemme aiheuttaneet,emme ole aiheuttaneet
1148,cause,aiheuttaa,you(plural/respectful) walked,te,olette aiheuttaneet,ette ole aiheuttaneet
1149,cause,aiheuttaa,they walked,he,ovat aiheuttaneet,eivät ole aiheuttaneet
1150,cause,aiheuttaa,(passive) walked,passiivi,on aiheutettu,ei ole aiheutettu
1151,cause,aiheuttaa,I was walking,minä,aiheutin,en aiheuttanut
1152,cause,aiheuttaa,You were walking,sinä,aiheutit,et aiheuttanut
1153,cause,aiheuttaa,he/she was walking,hän,aiheutti,ei aiheuttanut
1154,cause,aiheuttaa,we were walking,me,aiheutimme,emme aiheuttaneet
1155,cause,aiheuttaa,you(plural/respectful) were walking,te,aiheutitte,ette aiheuttaneet
1156,cause,aiheuttaa,they were walking,he,aiheuttivat,eivät aiheuttaneet
1157,cause,aiheuttaa,(passive) were walking,passiivi,aiheutettiin,ei aiheutettu
1158,cause,aiheuttaa,I had walked,minä,olin aiheuttanut,en ollut aiheuttanut
1159,cause,aiheuttaa,You had walked,sinä,olit aiheuttanut,et ollut aiheuttanut
1160,cause,aiheuttaa,He/she had walked,hän,oli aiheuttanut,ei ollut aiheuttanut
1161,cause,aiheuttaa,We had walked,me,olimme aiheuttaneet,emme olleet aiheuttaneet
1162,cause,aiheuttaa,You(plural/repectful) had walked,te,olitte aiheuttaneet,ette olleet aiheuttaneet
1163,cause,aiheuttaa,They had walked,he,olivat aiheuttaneet,eivät olleet aiheuttaneet
1164,cause,aiheuttaa,(passive) had walked,passiivi,oli aiheutettu,ei ollut aiheutettu
1165,be caused by,aiheutua,I am walking,minä,–,–
1166,be caused by,aiheutua,you are walking,sinä,–,–
1167,be caused by,aiheutua,he/she is walking,hän,aiheutuu,ei aiheudu
1168,be caused by,aiheutua,we are walking,me,–,–
1169,be caused by,aiheutua,you(plural/respectful) are walking,te,–,–
1170,be caused by,aiheutua,they are walking,he,aiheutuvat,eivät aiheudu
1171,be caused by,aiheutua,(passive) walking,passiivi,–,–
1172,be caused by,aiheutua,I walked,minä,–,–
1173,be caused by,aiheutua,You walked,sinä,–,–
1174,be caused by,aiheutua,he/she walked,hän,on aiheutunut,ei ole aiheutunut
1175,be caused by,aiheutua,we walked,me,–,–
1176,be caused by,aiheutua,you(plural/respectful) walked,te,–,–
1177,be caused by,aiheutua,they walked,he,ovat aiheutuneet,eivät ole aiheutuneet
1178,be caused by,aiheutua,(passive) walked,passiivi,–,–
1179,be caused by,aiheutua,I was walking,minä,–,–
1180,be caused by,aiheutua,You were walking,sinä,–,–
1181,be caused by,aiheutua,he/she was walking,hän,aiheutui,ei aiheutunut
1182,be caused by,aiheutua,we were walking,me,–,–
1183,be caused by,aiheutua,you(plural/respectful) were walking,te,–,–
1184,be caused by,aiheutua,they were walking,he,aiheutuivat,eivät aiheutuneet
1185,be caused by,aiheutua,(passive) were walking,passiivi,–,–
1186,be caused by,aiheutua,I had walked,minä,–,–
1187,be caused by,aiheutua,You had walked,sinä,–,–
1188,be caused by,aiheutua,He/she had walked,hän,oli aiheutunut,ei ollut aiheutunut
1189,be caused by,aiheutua,We had walked,me,–,–
1190,be caused by,aiheutua,You(plural/repectful) had walked,te,–,–
1191,be caused by,aiheutua,They had walked,he,olivat aiheutuneet,eivät olleet aiheutuneet
1192,be caused by,aiheutua,(passive) had walked,passiivi,–,–
1193,accomplish,aikaansaada,I am walking,minä,aikaansaan,en aikaansaa
1194,accomplish,aikaansaada,you are walking,sinä,aikaansaat,et aikaansaa
1195,accomplish,aikaansaada,he/she is walking,hän,aikaansaa,ei aikaansaa
1196,accomplish,aikaansaada,we are walking,me,aikaansaamme,emme aikaansaa
1197,accomplish,aikaansaada,you(plural/respectful) are walking,te,aikaansaatte,ette aikaansaa
1198,accomplish,aikaansaada,they are walking,he,aikaansaavat,eivät aikaansaa
1199,accomplish,aikaansaada,(passive) walking,passiivi,aikaansaadaan,ei aikaansaada
1200,accomplish,aikaansaada,I walked,minä,olen aikaansaanut,en ole aikaansaanut
1201,accomplish,aikaansaada,You walked,sinä,olet aikaansaanut,et ole aikaansaanut
1202,accomplish,aikaansaada,he/she walked,hän,on aikaansaanut,ei ole aikaansaanut
1203,accomplish,aikaansaada,we walked,me,olemme aikaansaaneet,emme ole aikaansaaneet
1204,accomplish,aikaansaada,you(plural/respectful) walked,te,olette aikaansaaneet,ette ole aikaansaaneet
1205,accomplish,aikaansaada,they walked,he,ovat aikaansaaneet,eivät ole aikaansaaneet
1206,accomplish,aikaansaada,(passive) walked,passiivi,on aikaansaatu,ei ole aikaansaatu
1207,accomplish,aikaansaada,I was walking,minä,aikaansain,en aikaansaanut
1208,accomplish,aikaansaada,You were walking,sinä,aikaansait,et aikaansaanut
1209,accomplish,aikaansaada,he/she was walking,hän,aikaansai,ei aikaansaanut
1210,accomplish,aikaansaada,we were walking,me,aikaansaimme,emme aikaansaaneet
1211,accomplish,aikaansaada,you(plural/respectful) were walking,te,aikaansaitte,ette aikaansaaneet
1212,accomplish,aikaansaada,they were walking,he,aikaansaivat,eivät aikaansaaneet
1213,accomplish,aikaansaada,(passive) were walking,passiivi,aikaansaatiin,ei aikaansaatu
1214,accomplish,aikaansaada,I had walked,minä,olin aikaansaanut,en ollut aikaansaanut
1215,accomplish,aikaansaada,You had walked,sinä,olit aikaansaanut,et ollut aikaansaanut
1216,accomplish,aikaansaada,He/she had walked,hän,oli aikaansaanut,ei ollut aikaansaanut
1217,accomplish,aikaansaada,We had walked,me,olimme aikaansaaneet,emme olleet aikaansaaneet
1218,accomplish,aikaansaada,You(plural/repectful) had walked,te,olitte aikaansaaneet,ette olleet aikaansaaneet
1219,accomplish,aikaansaada,They had walked,he,olivat aikaansaaneet,eivät olleet aikaansaaneet
1220,accomplish,aikaansaada,(passive) had walked,passiivi,oli aikaansaatu,ei ollut aikaansaatu
1221,waver,aikailla,I am walking,minä,aikailen,en aikaile
1222,waver,aikailla,you are walking,sinä,aikailet,et aikaile
1223,waver,aikailla,he/she is walking,hän,aikailee,ei aikaile
1224,waver,aikailla,we are walking,me,aikailemme,emme aikaile
1225,waver,aikailla,you(plural/respectful) are walking,te,aikailette,ette aikaile
1226,waver,aikailla,they are walking,he,aikailevat,eivät aikaile
1227,waver,aikailla,(passive) walking,passiivi,aikaillaan,ei aikailla
1228,waver,aikailla,I walked,minä,olen aikaillut,en ole aikaillut
1229,waver,aikailla,You walked,sinä,olet aikaillut,et ole aikaillut
1230,waver,aikailla,he/she walked,hän,on aikaillut,ei ole aikaillut
1231,waver,aikailla,we walked,me,olemme aikailleet,emme ole aikailleet
1232,waver,aikailla,you(plural/respectful) walked,te,olette aikailleet,ette ole aikailleet
1233,waver,aikailla,they walked,he,ovat aikailleet,eivät ole aikailleet
1234,waver,aikailla,(passive) walked,passiivi,on aikailtu,ei ole aikailtu
1235,waver,aikailla,I was walking,minä,aikailin,en aikaillut
1236,waver,aikailla,You were walking,sinä,aikailit,et aikaillut
1237,waver,aikailla,he/she was walking,hän,aikaili,ei aikaillut
1238,waver,aikailla,we were walking,me,aikailimme,emme aikailleet
1239,waver,aikailla,you(plural/respectful) were walking,te,aikailitte,ette aikailleet
1240,waver,aikailla,they were walking,he,aikailivat,eivät aikailleet
1241,waver,aikailla,(passive) were walking,passiivi,aikailtiin,ei aikailtu
1242,waver,aikailla,I had walked,minä,olin aikaillut,en ollut aikaillut
1243,waver,aikailla,You had walked,sinä,olit aikaillut,et ollut aikaillut
1244,waver,aikailla,He/she had walked,hän,oli aikaillut,ei ollut aikaillut
1245,waver,aikailla,We had walked,me,olimme aikailleet,emme olleet aikailleet
1246,waver,aikailla,You(plural/repectful) had walked,te,olitte aikailleet,ette olleet aikailleet
1247,waver,aikailla,They had walked,he,olivat aikailleet,eivät olleet aikailleet
1248,waver,aikailla,(passive) had walked,passiivi,oli aikailtu,ei ollut aikailtu
1249,move,aikaistaa,I am walking,minä,aikaistan,en aikaista
1250,move,aikaistaa,you are walking,sinä,aikaistat,et aikaista
1251,move,aikaistaa,he/she is walking,hän,aikaistaa,ei aikaista
1252,move,aikaistaa,we are walking,me,aikaistamme,emme aikaista
1253,move,aikaistaa,you(plural/respectful) are walking,te,aikaistatte,ette aikaista
1254,move,aikaistaa,they are walking,he,aikaistavat,eivät aikaista
1255,move,aikaistaa,(passive) walking,passiivi,aikaistetaan,ei aikaisteta
1256,move,aikaistaa,I walked,minä,olen aikaistanut,en ole aikaistanut
1257,move,aikaistaa,You walked,sinä,olet aikaistanut,et ole aikaistanut
1258,move,aikaistaa,he/she walked,hän,on aikaistanut,ei ole aikaistanut
1259,move,aikaistaa,we walked,me,olemme aikaistaneet,emme ole aikaistaneet
1260,move,aikaistaa,you(plural/respectful) walked,te,olette aikaistaneet,ette ole aikaistaneet
1261,move,aikaistaa,they walked,he,ovat aikaistaneet,eivät ole aikaistaneet
1262,move,aikaistaa,(passive) walked,passiivi,on aikaistettu,ei ole aikaistettu
1263,move,aikaistaa,I was walking,minä,aikaistin,en aikaistanut
1264,move,aikaistaa,You were walking,sinä,aikaistit,et aikaistanut
1265,move,aikaistaa,he/she was walking,hän,aikaisti,ei aikaistanut
1266,move,aikaistaa,we were walking,me,aikaistimme,emme aikaistaneet
1267,move,aikaistaa,you(plural/respectful) were walking,te,aikaistitte,ette aikaistaneet
1268,move,aikaistaa,they were walking,he,aikaistivat,eivät aikaistaneet
1269,move,aikaistaa,(passive) were walking,passiivi,aikaistettiin,ei aikaistettu
1270,move,aikaistaa,I had walked,minä,olin aikaistanut,en ollut aikaistanut
1271,move,aikaistaa,You had walked,sinä,olit aikaistanut,et ollut aikaistanut
1272,move,aikaistaa,He/she had walked,hän,oli aikaistanut,ei ollut aikaistanut
1273,move,aikaistaa,We had walked,me,olimme aikaistaneet,emme olleet aikaistaneet
1274,move,aikaistaa,You(plural/repectful) had walked,te,olitte aikaistaneet,ette olleet aikaistaneet
1275,move,aikaistaa,They had walked,he,olivat aikaistaneet,eivät olleet aikaistaneet
1276,move,aikaistaa,(passive) had walked,passiivi,oli aikaistettu,ei ollut aikaistettu
1277,become earlier,aikaistua,I am walking,minä,aikaistun,en aikaistu
1278,become earlier,aikaistua,you are walking,sinä,aikaistut,et aikaistu
1279,become earlier,aikaistua,he/she is walking,hän,aikaistuu,ei aikaistu
1280,become earlier,aikaistua,we are walking,me,aikaistumme,emme aikaistu
1281,become earlier,aikaistua,you(plural/respectful) are walking,te,aikaistutte,ette aikaistu
1282,become earlier,aikaistua,they are walking,he,aikaistuvat,eivät aikaistu
1283,become earlier,aikaistua,(passive) walking,passiivi,aikaistutaan,ei aikaistuta
1284,become earlier,aikaistua,I walked,minä,olen aikaistunut,en ole aikaistunut
1285,become earlier,aikaistua,You walked,sinä,olet aikaistunut,et ole aikaistunut
1286,become earlier,aikaistua,he/she walked,hän,on aikaistunut,ei ole aikaistunut
1287,become earlier,aikaistua,we walked,me,olemme aikaistuneet,emme ole aikaistuneet
1288,become earlier,aikaistua,you(plural/respectful) walked,te,olette aikaistuneet,ette ole aikaistuneet
1289,become earlier,aikaistua,they walked,he,ovat aikaistuneet,eivät ole aikaistuneet
1290,become earlier,aikaistua,(passive) walked,passiivi,on aikaistuttu,ei ole aikaistuttu
1291,become earlier,aikaistua,I was walking,minä,aikaistuin,en aikaistunut
1292,become earlier,aikaistua,You were walking,sinä,aikaistuit,et aikaistunut
1293,become earlier,aikaistua,he/she was walking,hän,aikaistui,ei aikaistunut
1294,become earlier,aikaistua,we were walking,me,aikaistuimme,emme aikaistuneet
1295,become earlier,aikaistua,you(plural/respectful) were walking,te,aikaistuitte,ette aikaistuneet
1296,become earlier,aikaistua,they were walking,he,aikaistuivat,eivät aikaistuneet
1297,become earlier,aikaistua,(passive) were walking,passiivi,aikaistuttiin,ei aikaistuttu
1298,become earlier,aikaistua,I had walked,minä,olin aikaistunut,en ollut aikaistunut
1299,become earlier,aikaistua,You had walked,sinä,olit aikaistunut,et ollut aikaistunut
1300,become earlier,aikaistua,He/she had walked,hän,oli aikaistunut,ei ollut aikaistunut
1301,become earlier,aikaistua,We had walked,me,olimme aikaistuneet,emme olleet aikaistuneet
1302,become earlier,aikaistua,You(plural/repectful) had walked,te,olitte aikaistuneet,ette olleet aikaistuneet
1303,become earlier,aikaistua,They had walked,he,olivat aikaistuneet,eivät olleet aikaistuneet
1304,become earlier,aikaistua,(passive) had walked,passiivi,oli aikaistuttu,ei ollut aikaistuttu
1305,schedule,aikatauluttaa,,,,
1306,time,aikauttaa,,,,
1307,plan to do,aikoa,I am walking,minä,aion,en aio
1308,plan to do,aikoa,you are walking,sinä,aiot,et aio
1309,plan to do,aikoa,he/she is walking,hän,aikoo,ei aio
1310,plan to do,aikoa,we are walking,me,aiomme,emme aio
1311,plan to do,aikoa,you(plural/respectful) are walking,te,aiotte,ette aio
1312,plan to do,aikoa,they are walking,he,aikovat,eivät aio
1313,plan to do,aikoa,(passive) walking,passiivi,aiotaan,ei aiota
1314,plan to do,aikoa,I walked,minä,olen aikonut,en ole aikonut
1315,plan to do,aikoa,You walked,sinä,olet aikonut,et ole aikonut
1316,plan to do,aikoa,he/she walked,hän,on aikonut,ei ole aikonut
1317,plan to do,aikoa,we walked,me,olemme aikoneet,emme ole aikoneet
1318,plan to do,aikoa,you(plural/respectful) walked,te,olette aikoneet,ette ole aikoneet
1319,plan to do,aikoa,they walked,he,ovat aikoneet,eivät ole aikoneet
1320,plan to do,aikoa,(passive) walked,passiivi,on aiottu,ei ole aiottu
1321,plan to do,aikoa,I was walking,minä,aioin,en aikonut
1322,plan to do,aikoa,You were walking,sinä,aioit,et aikonut
1323,plan to do,aikoa,he/she was walking,hän,aikoi,ei aikonut
1324,plan to do,aikoa,we were walking,me,aioimme,emme aikoneet
1325,plan to do,aikoa,you(plural/respectful) were walking,te,aioitte,ette aikoneet
1326,plan to do,aikoa,they were walking,he,aikoivat,eivät aikoneet
1327,plan to do,aikoa,(passive) were walking,passiivi,aiottiin,ei aiottu
1328,plan to do,aikoa,I had walked,minä,olin aikonut,en ollut aikonut
1329,plan to do,aikoa,You had walked,sinä,olit aikonut,et ollut aikonut
1330,plan to do,aikoa,He/she had walked,hän,oli aikonut,ei ollut aikonut
1331,plan to do,aikoa,We had walked,me,olimme aikoneet,emme olleet aikoneet
1332,plan to do,aikoa,You(plural/repectful) had walked,te,olitte aikoneet,ette olleet aikoneet
1333,plan to do,aikoa,They had walked,he,olivat aikoneet,eivät olleet aikoneet
1334,plan to do,aikoa,(passive) had walked,passiivi,oli aiottu,ei ollut aiottu
1335,grow up,aikuistua,I am walking,minä,aikuistun,en aikuistu
1336,grow up,aikuistua,you are walking,sinä,aikuistut,et aikuistu
1337,grow up,aikuistua,he/she is walking,hän,aikuistuu,ei aikuistu
1338,grow up,aikuistua,we are walking,me,aikuistumme,emme aikuistu
1339,grow up,aikuistua,you(plural/respectful) are walking,te,aikuistutte,ette aikuistu
1340,grow up,aikuistua,they are walking,he,aikuistuvat,eivät aikuistu
1341,grow up,aikuistua,(passive) walking,passiivi,aikuistutaan,ei aikuistuta
1342,grow up,aikuistua,I walked,minä,olen aikuistunut,en ole aikuistunut
1343,grow up,aikuistua,You walked,sinä,olet aikuistunut,et ole aikuistunut
1344,grow up,aikuistua,he/she walked,hän,on aikuistunut,ei ole aikuistunut
1345,grow up,aikuistua,we walked,me,olemme aikuistuneet,emme ole aikuistuneet
1346,grow up,aikuistua,you(plural/respectful) walked,te,olette aikuistuneet,ette ole aikuistuneet
1347,grow up,aikuistua,they walked,he,ovat aikuistuneet,eivät ole aikuistuneet
1348,grow up,aikuistua,(passive) walked,passiivi,on aikuistuttu,ei ole aikuistuttu
1349,grow up,aikuistua,I was walking,minä,aikuistuin,en aikuistunut
1350,grow up,aikuistua,You were walking,sinä,aikuistuit,et aikuistunut
1351,grow up,aikuistua,he/she was walking,hän,aikuistui,ei aikuistunut
1352,grow up,aikuistua,we were walking,me,aikuistuimme,emme aikuistuneet
1353,grow up,aikuistua,you(plural/respectful) were walking,te,aikuistuitte,ette aikuistuneet
1354,grow up,aikuistua,they were walking,he,aikuistuivat,eivät aikuistuneet
1355,grow up,aikuistua,(passive) were walking,passiivi,aikuistuttiin,ei aikuistuttu
1356,grow up,aikuistua,I had walked,minä,olin aikuistunut,en ollut aikuistunut
1357,grow up,aikuistua,You had walked,sinä,olit aikuistunut,et ollut aikuistunut
1358,grow up,aikuistua,He/she had walked,hän,oli aikuistunut,ei ollut aikuistunut
1359,grow up,aikuistua,We had walked,me,olimme aikuistuneet,emme olleet aikuistuneet
1360,grow up,aikuistua,You(plural/repectful) had walked,te,olitte aikuistuneet,ette olleet aikuistuneet
1361,grow up,aikuistua,They had walked,he,olivat aikuistuneet,eivät olleet aikuistuneet
1362,grow up,aikuistua,(passive) had walked,passiivi,oli aikuistuttu,ei ollut aikuistuttu
1363,shift,ailahdella,I am walking,minä,ailahtelen,en ailahtele
1364,shift,ailahdella,you are walking,sinä,ailahtelet,et ailahtele
1365,shift,ailahdella,he/she is walking,hän,ailahtelee,ei ailahtele
1366,shift,ailahdella,we are walking,me,ailahtelemme,emme ailahtele
1367,shift,ailahdella,you(plural/respectful) are walking,te,ailahtelette,ette ailahtele
1368,shift,ailahdella,they are walking,he,ailahtelevat,eivät ailahtele
1369,shift,ailahdella,(passive) walking,passiivi,ailahdellaan,ei ailahdella
1370,shift,ailahdella,I walked,minä,olen ailahdellut,en ole ailahdellut
1371,shift,ailahdella,You walked,sinä,olet ailahdellut,et ole ailahdellut
1372,shift,ailahdella,he/she walked,hän,on ailahdellut,ei ole ailahdellut
1373,shift,ailahdella,we walked,me,olemme ailahdelleet,emme ole ailahdelleet
1374,shift,ailahdella,you(plural/respectful) walked,te,olette ailahdelleet,ette ole ailahdelleet
1375,shift,ailahdella,they walked,he,ovat ailahdelleet,eivät ole ailahdelleet
1376,shift,ailahdella,(passive) walked,passiivi,on ailahdeltu,ei ole ailahdeltu
1377,shift,ailahdella,I was walking,minä,ailahtelin,en ailahdellut
1378,shift,ailahdella,You were walking,sinä,ailahtelit,et ailahdellut
1379,shift,ailahdella,he/she was walking,hän,ailahteli,ei ailahdellut
1380,shift,ailahdella,we were walking,me,ailahtelimme,emme ailahdelleet
1381,shift,ailahdella,you(plural/respectful) were walking,te,ailahtelitte,ette ailahdelleet
1382,shift,ailahdella,they were walking,he,ailahtelivat,eivät ailahdelleet
