,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
3792,jog,jolkuttaa,You walked,sinä,olet jolkuttanut,et ole jolkuttanut
3793,jog,jolkuttaa,he/she walked,hän,on jolkuttanut,ei ole jolkuttanut
3794,jog,jolkuttaa,we walked,me,olemme jolkuttaneet,emme ole jolkuttaneet
3795,jog,jolkuttaa,you(plural/respectful) walked,te,olette jolkuttaneet,ette ole jolkuttaneet
3796,jog,jolkuttaa,they walked,he,ovat jolkuttaneet,eivät ole jolkuttaneet
3797,jog,jolkuttaa,(passive) walked,passiivi,on jolkutettu,ei ole jolkutettu
3798,jog,jolkuttaa,I was walking,minä,jolkutin,en jolkuttanut
3799,jog,jolkuttaa,You were walking,sinä,jolkutit,et jolkuttanut
3800,jog,jolkuttaa,he/she was walking,hän,jolkutti,ei jolkuttanut
3801,jog,jolkuttaa,we were walking,me,jolkutimme,emme jolkuttaneet
3802,jog,jolkuttaa,you(plural/respectful) were walking,te,jolkutitte,ette jolkuttaneet
3803,jog,jolkuttaa,they were walking,he,jolkuttivat,eivät jolkuttaneet
3804,jog,jolkuttaa,(passive) were walking,passiivi,jolkutettiin,ei jolkutettu
3805,jog,jolkuttaa,I had walked,minä,olin jolkuttanut,en ollut jolkuttanut
3806,jog,jolkuttaa,You had walked,sinä,olit jolkuttanut,et ollut jolkuttanut
3807,jog,jolkuttaa,He/she had walked,hän,oli jolkuttanut,ei ollut jolkuttanut
3808,jog,jolkuttaa,We had walked,me,olimme jolkuttaneet,emme olleet jolkuttaneet
3809,jog,jolkuttaa,You(plural/repectful) had walked,te,olitte jolkuttaneet,ette olleet jolkuttaneet
3810,jog,jolkuttaa,They had walked,he,olivat jolkuttaneet,eivät olleet jolkuttaneet
3811,jog,jolkuttaa,(passive) had walked,passiivi,oli jolkutettu,ei ollut jolkutettu
3812,cry,jollottaa,,,,
3813,ache in a persistent and,jomottaa,I am walking,minä,jomotan,en jomota
3814,ache in a persistent and,jomottaa,you are walking,sinä,jomotat,et jomota
3815,ache in a persistent and,jomottaa,he/she is walking,hän,jomottaa,ei jomota
3816,ache in a persistent and,jomottaa,we are walking,me,jomotamme,emme jomota
3817,ache in a persistent and,jomottaa,you(plural/respectful) are walking,te,jomotatte,ette jomota
3818,ache in a persistent and,jomottaa,they are walking,he,jomottavat,eivät jomota
3819,ache in a persistent and,jomottaa,(passive) walking,passiivi,jomotetaan,ei jomoteta
3820,ache in a persistent and,jomottaa,I walked,minä,olen jomottanut,en ole jomottanut
3821,ache in a persistent and,jomottaa,You walked,sinä,olet jomottanut,et ole jomottanut
3822,ache in a persistent and,jomottaa,he/she walked,hän,on jomottanut,ei ole jomottanut
3823,ache in a persistent and,jomottaa,we walked,me,olemme jomottaneet,emme ole jomottaneet
3824,ache in a persistent and,jomottaa,you(plural/respectful) walked,te,olette jomottaneet,ette ole jomottaneet
3825,ache in a persistent and,jomottaa,they walked,he,ovat jomottaneet,eivät ole jomottaneet
3826,ache in a persistent and,jomottaa,(passive) walked,passiivi,on jomotettu,ei ole jomotettu
3827,ache in a persistent and,jomottaa,I was walking,minä,jomotin,en jomottanut
3828,ache in a persistent and,jomottaa,You were walking,sinä,jomotit,et jomottanut
3829,ache in a persistent and,jomottaa,he/she was walking,hän,jomotti,ei jomottanut
3830,ache in a persistent and,jomottaa,we were walking,me,jomotimme,emme jomottaneet
3831,ache in a persistent and,jomottaa,you(plural/respectful) were walking,te,jomotitte,ette jomottaneet
3832,ache in a persistent and,jomottaa,they were walking,he,jomottivat,eivät jomottaneet
3833,ache in a persistent and,jomottaa,(passive) were walking,passiivi,jomotettiin,ei jomotettu
3834,ache in a persistent and,jomottaa,I had walked,minä,olin jomottanut,en ollut jomottanut
3835,ache in a persistent and,jomottaa,You had walked,sinä,olit jomottanut,et ollut jomottanut
3836,ache in a persistent and,jomottaa,He/she had walked,hän,oli jomottanut,ei ollut jomottanut
3837,ache in a persistent and,jomottaa,We had walked,me,olimme jomottaneet,emme olleet jomottaneet
3838,ache in a persistent and,jomottaa,You(plural/repectful) had walked,te,olitte jomottaneet,ette olleet jomottaneet
3839,ache in a persistent and,jomottaa,They had walked,he,olivat jomottaneet,eivät olleet jomottaneet
3840,ache in a persistent and,jomottaa,(passive) had walked,passiivi,oli jomotettu,ei ollut jomotettu
3841,juggle,jongleerata,,,,
3842,queue,jonottaa,I am walking,minä,jonotan,en jonota
3843,queue,jonottaa,you are walking,sinä,jonotat,et jonota
3844,queue,jonottaa,he/she is walking,hän,jonottaa,ei jonota
3845,queue,jonottaa,we are walking,me,jonotamme,emme jonota
3846,queue,jonottaa,you(plural/respectful) are walking,te,jonotatte,ette jonota
3847,queue,jonottaa,they are walking,he,jonottavat,eivät jonota
3848,queue,jonottaa,(passive) walking,passiivi,jonotetaan,ei jonoteta
3849,queue,jonottaa,I walked,minä,olen jonottanut,en ole jonottanut
3850,queue,jonottaa,You walked,sinä,olet jonottanut,et ole jonottanut
3851,queue,jonottaa,he/she walked,hän,on jonottanut,ei ole jonottanut
3852,queue,jonottaa,we walked,me,olemme jonottaneet,emme ole jonottaneet
3853,queue,jonottaa,you(plural/respectful) walked,te,olette jonottaneet,ette ole jonottaneet
3854,queue,jonottaa,they walked,he,ovat jonottaneet,eivät ole jonottaneet
3855,queue,jonottaa,(passive) walked,passiivi,on jonotettu,ei ole jonotettu
3856,queue,jonottaa,I was walking,minä,jonotin,en jonottanut
3857,queue,jonottaa,You were walking,sinä,jonotit,et jonottanut
3858,queue,jonottaa,he/she was walking,hän,jonotti,ei jonottanut
3859,queue,jonottaa,we were walking,me,jonotimme,emme jonottaneet
3860,queue,jonottaa,you(plural/respectful) were walking,te,jonotitte,ette jonottaneet
3861,queue,jonottaa,they were walking,he,jonottivat,eivät jonottaneet
3862,queue,jonottaa,(passive) were walking,passiivi,jonotettiin,ei jonotettu
3863,queue,jonottaa,I had walked,minä,olin jonottanut,en ollut jonottanut
3864,queue,jonottaa,You had walked,sinä,olit jonottanut,et ollut jonottanut
3865,queue,jonottaa,He/she had walked,hän,oli jonottanut,ei ollut jonottanut
3866,queue,jonottaa,We had walked,me,olimme jonottaneet,emme olleet jonottaneet
3867,queue,jonottaa,You(plural/repectful) had walked,te,olitte jonottaneet,ette olleet jonottaneet
3868,queue,jonottaa,They had walked,he,olivat jonottaneet,eivät olleet jonottaneet
3869,queue,jonottaa,(passive) had walked,passiivi,oli jonotettu,ei ollut jonotettu
3870,cause queues,jonouttaa,,,,
3871,do yoga,joogata,I am walking,minä,joogaan,en joogaa
3872,do yoga,joogata,you are walking,sinä,joogaat,et joogaa
3873,do yoga,joogata,he/she is walking,hän,joogaa,ei joogaa
3874,do yoga,joogata,we are walking,me,joogaamme,emme joogaa
3875,do yoga,joogata,you(plural/respectful) are walking,te,joogaatte,ette joogaa
3876,do yoga,joogata,they are walking,he,joogaavat,eivät joogaa
3877,do yoga,joogata,(passive) walking,passiivi,joogataan,ei joogata
3878,do yoga,joogata,I walked,minä,olen joogannut,en ole joogannut
3879,do yoga,joogata,You walked,sinä,olet joogannut,et ole joogannut
3880,do yoga,joogata,he/she walked,hän,on joogannut,ei ole joogannut
3881,do yoga,joogata,we walked,me,olemme jooganneet,emme ole jooganneet
3882,do yoga,joogata,you(plural/respectful) walked,te,olette jooganneet,ette ole jooganneet
3883,do yoga,joogata,they walked,he,ovat jooganneet,eivät ole jooganneet
3884,do yoga,joogata,(passive) walked,passiivi,on joogattu,ei ole joogattu
3885,do yoga,joogata,I was walking,minä,joogasin,en joogannut
3886,do yoga,joogata,You were walking,sinä,joogasit,et joogannut
3887,do yoga,joogata,he/she was walking,hän,joogasi,ei joogannut
3888,do yoga,joogata,we were walking,me,joogasimme,emme jooganneet
3889,do yoga,joogata,you(plural/respectful) were walking,te,joogasitte,ette jooganneet
3890,do yoga,joogata,they were walking,he,joogasivat,eivät jooganneet
3891,do yoga,joogata,(passive) were walking,passiivi,joogattiin,ei joogattu
3892,do yoga,joogata,I had walked,minä,olin joogannut,en ollut joogannut
3893,do yoga,joogata,You had walked,sinä,olit joogannut,et ollut joogannut
3894,do yoga,joogata,He/she had walked,hän,oli joogannut,ei ollut joogannut
3895,do yoga,joogata,We had walked,me,olimme jooganneet,emme olleet jooganneet
3896,do yoga,joogata,You(plural/repectful) had walked,te,olitte jooganneet,ette olleet jooganneet
3897,do yoga,joogata,They had walked,he,olivat jooganneet,eivät olleet jooganneet
3898,do yoga,joogata,(passive) had walked,passiivi,oli joogattu,ei ollut joogattu
3899,dance,jorata,I am walking,minä,joraan,en joraa
3900,dance,jorata,you are walking,sinä,joraat,et joraa
3901,dance,jorata,he/she is walking,hän,joraa,ei joraa
3902,dance,jorata,we are walking,me,joraamme,emme joraa
3903,dance,jorata,you(plural/respectful) are walking,te,joraatte,ette joraa
3904,dance,jorata,they are walking,he,joraavat,eivät joraa
3905,dance,jorata,(passive) walking,passiivi,jorataan,ei jorata
3906,dance,jorata,I walked,minä,olen jorannut,en ole jorannut
3907,dance,jorata,You walked,sinä,olet jorannut,et ole jorannut
3908,dance,jorata,he/she walked,hän,on jorannut,ei ole jorannut
3909,dance,jorata,we walked,me,olemme joranneet,emme ole joranneet
3910,dance,jorata,you(plural/respectful) walked,te,olette joranneet,ette ole joranneet
3911,dance,jorata,they walked,he,ovat joranneet,eivät ole joranneet
3912,dance,jorata,(passive) walked,passiivi,on jorattu,ei ole jorattu
3913,dance,jorata,I was walking,minä,jorasin,en jorannut
3914,dance,jorata,You were walking,sinä,jorasit,et jorannut
3915,dance,jorata,he/she was walking,hän,jorasi,ei jorannut
3916,dance,jorata,we were walking,me,jorasimme,emme joranneet
3917,dance,jorata,you(plural/respectful) were walking,te,jorasitte,ette joranneet
3918,dance,jorata,they were walking,he,jorasivat,eivät joranneet
3919,dance,jorata,(passive) were walking,passiivi,jorattiin,ei jorattu
3920,dance,jorata,I had walked,minä,olin jorannut,en ollut jorannut
3921,dance,jorata,You had walked,sinä,olit jorannut,et ollut jorannut
3922,dance,jorata,He/she had walked,hän,oli jorannut,ei ollut jorannut
3923,dance,jorata,We had walked,me,olimme joranneet,emme olleet joranneet
3924,dance,jorata,You(plural/repectful) had walked,te,olitte joranneet,ette olleet joranneet
3925,dance,jorata,They had walked,he,olivat joranneet,eivät olleet joranneet
3926,dance,jorata,(passive) had walked,passiivi,oli jorattu,ei ollut jorattu
3927,chitchat,jorista,I am walking,minä,jorisen,en jorise
3928,chitchat,jorista,you are walking,sinä,joriset,et jorise
3929,chitchat,jorista,he/she is walking,hän,jorisee,ei jorise
3930,chitchat,jorista,we are walking,me,jorisemme,emme jorise
3931,chitchat,jorista,you(plural/respectful) are walking,te,jorisette,ette jorise
3932,chitchat,jorista,they are walking,he,jorisevat,eivät jorise
3933,chitchat,jorista,(passive) walking,passiivi,joristaan,ei jorista
3934,chitchat,jorista,I walked,minä,olen jorissut,en ole jorissut
3935,chitchat,jorista,You walked,sinä,olet jorissut,et ole jorissut
3936,chitchat,jorista,he/she walked,hän,on jorissut,ei ole jorissut
3937,chitchat,jorista,we walked,me,olemme jorisseet,emme ole jorisseet
3938,chitchat,jorista,you(plural/respectful) walked,te,olette jorisseet,ette ole jorisseet
3939,chitchat,jorista,they walked,he,ovat jorisseet,eivät ole jorisseet
3940,chitchat,jorista,(passive) walked,passiivi,on joristu,ei ole joristu
3941,chitchat,jorista,I was walking,minä,jorisin,en jorissut
3942,chitchat,jorista,You were walking,sinä,jorisit,et jorissut
3943,chitchat,jorista,he/she was walking,hän,jorisi,ei jorissut
3944,chitchat,jorista,we were walking,me,jorisimme,emme jorisseet
3945,chitchat,jorista,you(plural/respectful) were walking,te,jorisitte,ette jorisseet
3946,chitchat,jorista,they were walking,he,jorisivat,eivät jorisseet
3947,chitchat,jorista,(passive) were walking,passiivi,joristiin,ei joristu
3948,chitchat,jorista,I had walked,minä,olin jorissut,en ollut jorissut
3949,chitchat,jorista,You had walked,sinä,olit jorissut,et ollut jorissut
3950,chitchat,jorista,He/she had walked,hän,oli jorissut,ei ollut jorissut
3951,chitchat,jorista,We had walked,me,olimme jorisseet,emme olleet jorisseet
3952,chitchat,jorista,You(plural/repectful) had walked,te,olitte jorisseet,ette olleet jorisseet
3953,chitchat,jorista,They had walked,he,olivat jorisseet,eivät olleet jorisseet
3954,chitchat,jorista,(passive) had walked,passiivi,oli joristu,ei ollut joristu
3955,english,jorottaa,,,,
3956,speculate,jossitella,I am walking,minä,jossittelen,en jossittele
3957,speculate,jossitella,you are walking,sinä,jossittelet,et jossittele
3958,speculate,jossitella,he/she is walking,hän,jossittelee,ei jossittele
3959,speculate,jossitella,we are walking,me,jossittelemme,emme jossittele
3960,speculate,jossitella,you(plural/respectful) are walking,te,jossittelette,ette jossittele
3961,speculate,jossitella,they are walking,he,jossittelevat,eivät jossittele
3962,speculate,jossitella,(passive) walking,passiivi,jossitellaan,ei jossitella
3963,speculate,jossitella,I walked,minä,olen jossitellut,en ole jossitellut
3964,speculate,jossitella,You walked,sinä,olet jossitellut,et ole jossitellut
3965,speculate,jossitella,he/she walked,hän,on jossitellut,ei ole jossitellut
3966,speculate,jossitella,we walked,me,olemme jossitelleet,emme ole jossitelleet
3967,speculate,jossitella,you(plural/respectful) walked,te,olette jossitelleet,ette ole jossitelleet
3968,speculate,jossitella,they walked,he,ovat jossitelleet,eivät ole jossitelleet
3969,speculate,jossitella,(passive) walked,passiivi,on jossiteltu,ei ole jossiteltu
3970,speculate,jossitella,I was walking,minä,jossittelin,en jossitellut
3971,speculate,jossitella,You were walking,sinä,jossittelit,et jossitellut
3972,speculate,jossitella,he/she was walking,hän,jossitteli,ei jossitellut
3973,speculate,jossitella,we were walking,me,jossittelimme,emme jossitelleet
3974,speculate,jossitella,you(plural/respectful) were walking,te,jossittelitte,ette jossitelleet
3975,speculate,jossitella,they were walking,he,jossittelivat,eivät jossitelleet
3976,speculate,jossitella,(passive) were walking,passiivi,jossiteltiin,ei jossiteltu
3977,speculate,jossitella,I had walked,minä,olin jossitellut,en ollut jossitellut
3978,speculate,jossitella,You had walked,sinä,olit jossitellut,et ollut jossitellut
3979,speculate,jossitella,He/she had walked,hän,oli jossitellut,ei ollut jossitellut
3980,speculate,jossitella,We had walked,me,olimme jossitelleet,emme olleet jossitelleet
3981,speculate,jossitella,You(plural/repectful) had walked,te,olitte jossitelleet,ette olleet jossitelleet
3982,speculate,jossitella,They had walked,he,olivat jossitelleet,eivät olleet jossitelleet
3983,speculate,jossitella,(passive) had walked,passiivi,oli jossiteltu,ei ollut jossiteltu
3984,expedite,jouduttaa,I am walking,minä,joudutan,en jouduta
3985,expedite,jouduttaa,you are walking,sinä,joudutat,et jouduta
3986,expedite,jouduttaa,he/she is walking,hän,jouduttaa,ei jouduta
3987,expedite,jouduttaa,we are walking,me,joudutamme,emme jouduta
3988,expedite,jouduttaa,you(plural/respectful) are walking,te,joudutatte,ette jouduta
3989,expedite,jouduttaa,they are walking,he,jouduttavat,eivät jouduta
3990,expedite,jouduttaa,(passive) walking,passiivi,joudutetaan,ei jouduteta
3991,expedite,jouduttaa,I walked,minä,olen jouduttanut,en ole jouduttanut
3992,expedite,jouduttaa,You walked,sinä,olet jouduttanut,et ole jouduttanut
3993,expedite,jouduttaa,he/she walked,hän,on jouduttanut,ei ole jouduttanut
3994,expedite,jouduttaa,we walked,me,olemme jouduttaneet,emme ole jouduttaneet
3995,expedite,jouduttaa,you(plural/respectful) walked,te,olette jouduttaneet,ette ole jouduttaneet
3996,expedite,jouduttaa,they walked,he,ovat jouduttaneet,eivät ole jouduttaneet
3997,expedite,jouduttaa,(passive) walked,passiivi,on joudutettu,ei ole joudutettu
3998,expedite,jouduttaa,I was walking,minä,joudutin,en jouduttanut
3999,expedite,jouduttaa,You were walking,sinä,joudutit,et jouduttanut
4000,expedite,jouduttaa,he/she was walking,hän,joudutti,ei jouduttanut
4001,expedite,jouduttaa,we were walking,me,joudutimme,emme jouduttaneet
4002,expedite,jouduttaa,you(plural/respectful) were walking,te,joudutitte,ette jouduttaneet
4003,expedite,jouduttaa,they were walking,he,jouduttivat,eivät jouduttaneet
4004,expedite,jouduttaa,(passive) were walking,passiivi,joudutettiin,ei joudutettu
4005,expedite,jouduttaa,I had walked,minä,olin jouduttanut,en ollut jouduttanut
4006,expedite,jouduttaa,You had walked,sinä,olit jouduttanut,et ollut jouduttanut
4007,expedite,jouduttaa,He/she had walked,hän,oli jouduttanut,ei ollut jouduttanut
4008,expedite,jouduttaa,We had walked,me,olimme jouduttaneet,emme olleet jouduttaneet
4009,expedite,jouduttaa,You(plural/repectful) had walked,te,olitte jouduttaneet,ette olleet jouduttaneet
4010,expedite,jouduttaa,They had walked,he,olivat jouduttaneet,eivät olleet jouduttaneet
4011,expedite,jouduttaa,(passive) had walked,passiivi,oli joudutettu,ei ollut joudutettu
4012,crowdsource,joukkoistaa,I am walking,minä,joukkoistan,en joukkoista
4013,crowdsource,joukkoistaa,you are walking,sinä,joukkoistat,et joukkoista
4014,crowdsource,joukkoistaa,he/she is walking,hän,joukkoistaa,ei joukkoista
4015,crowdsource,joukkoistaa,we are walking,me,joukkoistamme,emme joukkoista
4016,crowdsource,joukkoistaa,you(plural/respectful) are walking,te,joukkoistatte,ette joukkoista
4017,crowdsource,joukkoistaa,they are walking,he,joukkoistavat,eivät joukkoista
4018,crowdsource,joukkoistaa,(passive) walking,passiivi,joukkoistetaan,ei joukkoisteta
4019,crowdsource,joukkoistaa,I walked,minä,olen joukkoistanut,en ole joukkoistanut
4020,crowdsource,joukkoistaa,You walked,sinä,olet joukkoistanut,et ole joukkoistanut
4021,crowdsource,joukkoistaa,he/she walked,hän,on joukkoistanut,ei ole joukkoistanut
4022,crowdsource,joukkoistaa,we walked,me,olemme joukkoistaneet,emme ole joukkoistaneet
4023,crowdsource,joukkoistaa,you(plural/respectful) walked,te,olette joukkoistaneet,ette ole joukkoistaneet
4024,crowdsource,joukkoistaa,they walked,he,ovat joukkoistaneet,eivät ole joukkoistaneet
4025,crowdsource,joukkoistaa,(passive) walked,passiivi,on joukkoistettu,ei ole joukkoistettu
